리뷰,평점
"해운대에서 가깝고 최근에는 동부산이 많이 발전되서 송정해수욕장에서 커피한잔, 해동용궁사 구경, 동부산아울렛 구경하면 딱 좋은 코스입니다",5.0
"오전에 일찍 가면 사람도 적고 구경하기에 좋습니다.
바닷가와 인접한 절이라 그 풍광이 남다르죠.",5.0
바닷바람 보다도 에어컨 켠듯한느낌 다리건너 들어가다보면 바람보다도 기온 자체가낮아서 시원한느낌.막상 들어가면 절은 작고 볼것은 많지않은데 들어가는 입구 돌계단에 쌓여있는 돌탑이나 동전무덤등 소소하게볼거리가 좀있고 얼음골에놀러간느낌. 화장실은 사람이많다보니 관리안되고 최악이었음,3.0
"제가 최근에 갔을때 용궁사는 이제 더이상 기억속의 용궁사는 없구나 정도입니다.
솔직히 누가 가보고 싶다 하면, 한번쯤은 가도 괜찮지만, 추천할정도는 아니다. 라고 할것 같습니다.",3.0
"바닷가절벽에 바로 절이있어 상당히 멋진 풍경을 자랑합니다만
상업적인 느낌이 너무 심해 사찰을 방문하는 목적중하나인 힐링,쉼,여유는 느끼질 못 했습니다.
평온하고, 안락한 느낌보다는 복잡하고, 상업적이라 재방문 의사는 없습니다.",2.0
바닷가에 바위 위에 절이 있어서 풍광이 아주 멋있어요. 절로 올라가는 길도 대나무가 우거져서 걷기 좋아요. 절 안에는 바다를 바라보며 앉아 있을 수 있는 작은 쉼터가 있어요. 거기서 먹은 컵라면이 정말 맛있게 느껴졌어요.,5.0
"분위기를 좋아하지만 가는데까지 차가 좀 많이 막힙니다.
특히 입구에서 주차장까지 꽉 막혀요.
설날연휴에 갔더니 사람이 많아서 절로 가는 길도 일방통행으로 해두었더라구요.
절까지 올라가는 길은 음식점이 많아서 요기하기 좋으며
약간 일본의 절에 올라가는 느낌을 받았습니다.
분위기는 좋으나 한적한 날에 가기를 추천합니다.",3.0
"바다를 낀 사찰이 있다는것도 놀라웠지만
그보다 풍경이 이처럼 아름다울수 있는지 다시한번 놀랐습니다.
대중교통으로는 전철 해운대역에서 버스를 이용하시면 됩니다.",4.0
"바다와 아예 붙어있어 정말 장관 이였습니다. 사찰이라 역시 교통편은 불편해보였으나 호텔에서 버스를 제공해주어 개인적으로는 편리했습니다.
바다와 이어진 돌담길에서 아이 신발이 해류에 휩쓸려 떠내려 가던게 기억나는데.. 바다에서 사진 찍으실때 조심하셔야겠네요.",5.0
부산 주요 관광지와 거리가 살짝 있지만 바다와 가깝다는 점이 신선했습니다. 한 바퀴 도는 데엔 생각보다 시간이 많이 걸리지 않습니다. 시티투어로 갈 경우에는 막차 시간이 좀 이른 감이 있으니 시간표를 꼭 확인해야 됩니다.,3.0
이곳에 가면 바다의 정취를 그대로 느낄 수 있어요. 계단을 좀 오르락내리락해야하지만 그정도는 참고 가볼만 한 것 같아요!,5.0
"바다 위에 있는 듯한 절이여서 뷰가 일단 멋있었습니다.
다만 관광객이 너무 많아서.. 절의 평화로운 느낌을 받긴 어려웠습니다.",3.0
비가 와서 별 기대 없이 갔는데 사람들도 많고 운치있고 좋았어요. 어묵이랑 씨앗호떡 사먹는 재미도 꿀맛이구요. 주차료 말고는 따로 입장료도 없어요.,5.0
"바다와 가장 가까운 사찰로 대한민국의 관음성지의 하나이다.
원래 이름은 보문사였으나, 임진왜란때 소질되었다가 복원되었는데, 복원할것으로 발원할당시 백일기도를 하였는데 꿈에서 관세음보살이 용을 타고 승천하는것을 보고 사찰이름을 해동용궁사로 변경되었다. 바다와 가까운 사찰이라서 그 풍경이 더 멋지다.",4.0
오늘 다녀왓는데 주말이라 사람이사람이 ㅋㅋㅋㅋ... 그치만 주위 경치도 좋고 연초에 한번쯤 가볼만합니다 주변에 이쁜카페도 많고 롯데아울렛도잇고 커플단위 가족단위 다 괜찮아요,5.0
"조금 일반조계종 사찰과는 다른 모습이지만. . 바로 바닷가 바위근처라
한번 가볼만한 곳이다.

해운대에서 가까운곳에 있고 가는길에 다양한 식당과 카페도 있어 좋은 곳

바다 물고기가 절 바로 밑 바위에 가득있어 너무 신기하였다.

큰 기대하지 않고 . . 드라이브삼아 한번 방문해도 좋은곳이다",3.0
"사진 찍으러 방문 했는데, 입장료가 없어 좋았어요.
단 주차비는 있으니 참고 하시구요, 화장실이 지저분해서 이용하기 불편 했어요. 사람들이 꾸준히 많은 곳인데 관리에 조금 더 신경 써주시면 좋을 것 같아요. 한번쯤 가볼만한 곳이라 생각합니다 :)",2.0
"우리나라에 바닷가에 위치한 절이 그리 많질 않습니다.
바닷가에 위치한 절들은 반드시, 거의 예외없이 관음불을 모시고 있습니다.
그래서 해동용궁사도 관음불을 모시고 있는 절입니다.

송정에서 기장으로 가다 보면 오랑대가 나오는데, 이 오랑대 가기 직전에 위치해 있습니다.
바다와 어울어진 모습이 너무 멋진 사찰입니다.",4.0
유명해서 한번 방문해봤어요 보통의 절이 산에 있다면 용궁사는 바로 앞에 바다를 끼고 있어서 색다릅니다.,4.0
"바닷가위의 사찰이라 이색적입니다. 그래서 그런지 외국인 관광객들도 많이 보이고 즐기는 모습이 참 좋았습니다.
사찰방문을 좋아해서 용궁사는 일년에 몇번씩 방문을 하곤 하는데요.
주차장은 조금 넓은 편이고, 또 주위에 까페나 각종 길거리 스낵, 기념품샵 등 많이 있어요.
간단한 기념품 사기도 좋습니다. 특산품 판매하는 가게도 있어요.
관리는 매우 잘되는 사찰입니다. 주위에 아울렛과 같이 방문해도 좋을겁니다.
사찰근처는 음식점이 드문드문 있어요.날씨 좋을때 가면 정말로 좋습니다.",5.0
"명절연휴에 18개월아기와 함께 갔어요.
주차료는 3천원있고, 입구부터 씨앗호떡,어묵등 간식거리 가게들이 약 50미터이상 즐비하게 있어요.
경관은 부산의 이기대와 태종대를 조금씩 짬뽕해놓은 모습이에요.
대신 계단이 많으므로 사람 붐비거나 날씨가 안좋을 때는 피하셔야 할듯해요.",4.0
"절을 별로 좋아하지 않는.... 근데 바다위에 절이 있다하여 호기심에 한번 방문~~!!
부산 여행 중 가장 특색있고 인상 깊었던 여행지~~!! 길이 좁아 사람이 많을 때는 조금 불편하지만 그래도 꼭 이곳은 가봐야 한다고 적극 추천하는 여행지~~!!",4.0
부산여행중 가장 좋았던 곳입니다. 하지만 지금은 공사중이어서 풍경이 좋지만은 않습니다. 산책로가 최고 입니다,4.0
부산국제영화제 기간 주말에 갔었는데 사람이 너무 많았어요. 접근성이 떨어져서 버스 시간을 잘 알아보고 가셔야 할 것 같구요. 풍광자체는 정말 너무나 멋있습니다. 단언컨대 대한민국 최고의 불교사찰입니다. 바다 위에 절이 있는데 정말 표현할 수 없을 만큼 아름답습니다.,5.0
해운데에서 기장가는 길에 있는 해동 용궁사는 마치 바다위에 세운 듯한 절 같아요 절에서 바다를 바라보면 속이 확 트인답니다,5.0
"바닷가 아래에 있어서 참 아름다운 절이었습니다.
대나무 숲도, 계단도, 바다도 깨알같이 아름다웠네요.
다만 아쉬운 점은 행운 점? 치는 다리 옆이 공사중이라는 점.",4.0
분위기가 참 좋습니다. 사찰내부에서 바다가 훤하게 보이는 탁트인 느낌. 고려시절 절이라고 하는데 정말 운치있습니다. 해운대에서 출발해 시간이 소요가 많이되는 편이지만 한번쯤은 꼭 가볼만 합니다. 숲속의 사찰이 아닌 이름 그대로인 용궁사입니다.,5.0
올라갈때 걸어올라가긴 힘들고 순환열차 타고 올라갔는데 전망대랑 해변말고는 별로 볼게 없었어요.,3.0
조금만 늦게 도착했으면 못들어갈뻔 했던 해동 용궁사. 바닷가에 바로 인접해있어서 다른 절들과는 차별화된 느낌이랄까... 들어가는 입구에 십이지신상이 도열해 있어서 사람들이 자기 띠의 지신앞에서 다들 사진 한장씩 찍네요... 나오는 길에 먹은 부산오뎅 좋았어요.,5.0
아주 유서깊거나 역사적으로 오래된 사찰은 아니지만 보통은 산속에서 즐기던 사찰을 바다와 함께 돌아보는 것이 부산 여행때 좋은 경험이 될 수 있을 것 같네요.,4.0
"날이 너무 추워서...
많이 머물지는 못했지만 바다 근처에 있는게... 볼만합니다. 조금 상업적인 냄새가 나서 안타깝기도 하고....",4.0
해동용궁사 방문시기가 2015년 12월 26일이였는데 다리공사중이라 조금 경관을 해칩니다.,3.0
"절에 가는길에 맛난 먹거리도 팔고
가는길이 눈도 즐겁고 입도 즐겁습니다.
한해 소원도 빌어보고, 추천드립니다.",5.0
"입구 중화요리집 유명하며 가셔서 산책도 좋습니다.
주차장도 넓으니 주변 관광하신다면 가보셔도 좋습니다.",5.0
"부산 여행을 몇 차례 갔지만 용궁사의 접근성이 그리 좋지 않아 이번에 겨우 방문했습니다. 기대가 커서 그런지 주차장부터 가득차있는 차들과 용궁사로 들어가는 길에 길에 늘어서 있는 가게 들, 그리고 절 안에 많은 사람과 상업적인 느낌이 드는 듯한 절이 그리 좋아보이진 않았습니다. 절에서 지내는 스님들은 뷰가 기가막히긴 하겠더라구요",3.0
왜 유명한지 모르겠습니다. 풍경은 좋았지만 불교인지 도교인지 알수없는 진입로와 건물과 불상에 당황스러웠습니다.,1.0
기장에 위치한 바다를 끼고 있는 사찰로 해운대에서 드라이브 삼아 가볼만 합니다. 주위에 맛집도 많아요,4.0
"항상 갈때마다 즐거움을 주는곳
또한 안사람의 고향이기에 더 즐거운곳
마음의 평안함을 주는곳이기에 여러사람에게 늘 추천하는곳",5.0
규모가 상당합니다. 바닷가에 어떻게 지었는지 미스테리합니다. 갈때마다 관광객이 많아서.. 중국인도 매우 많습니다^^ 길이 생각보다 길기 때문에 짐을 많이 가져가면 안됩니다 ㅜㅜ,4.0
해운대에서 택시로 만원 조금 더 나왔던것 같습니다. 그리 멀지 않아서 다녀오기 좋고 되도록이면 버스 대신 택시를 추천해드립니다.,4.0
부산에 간다면 용궁사는 꼭 들르라고 하지요... 절벽에 있는 정말 멋진 사찰이었습니다. 소원도 이루어진다고 하니...꼭 들러보세요!,5.0
"사찰이 바닷가에 위치하고 있는 희귀한 관광명소이다. 부산 외곽에 있어서 방문하기가 약간 까다롭지만, 가보면 눈이 시원해서 좋음.",5.0
"다른 지인들이 한번 꼭 가보라 해서 가봤는데 ,,,
바닷가에 절이 있는게 참 특이하고 신기했습니다.
날씨도 그렇게 춥지 않아서 즐거운 시간 보냈어요",5.0
"바닷가에 위치한 특색있는 사찰로 규모가 크지는 않다. 커다란 금색 불상이 눈에 띄지만 조잡하다는 느낌을 지울수 없고, 관광객이 많아서 경건함을 느낄 수는 없다.",4.0
아주큰 불상과 함께 인접한 바다가 멋진곳이다. 규모는 생각보다작은편. 곳곳에 불상이있는데 돈달라고 돈통이놓여있어서 불상인지 거지상인지 알수가없다. 바다와 인접한 컨셉의 독특한 절이니 가보는건 괜찮음,4.0
"바닷가옆에 위치 한것만으로도 충분히 방문할만 한 곳입니다.
절 입구의 12지신 상도 인상적이었고 무엇보다 바다와 함께 절이 위치한 풍경이 너무 좋았습니다",4.0
"한가지 소원을 꼭 들어준다는 해동용궁사
이번에 방문 했을때는 사람들이 많이 없었다.
아마도 용궁사 내부에 공사를 진행중이라서 그런듯 싶다.
소원성취를 바라는 마음
잘살고자 하는 염원을 담아서 매번 기도는 마음으로 드리며 초를 켜고 오는곳.
한가지 소원 꼭 이뤄주리라 믿어 의심치않으며~^^",5.0
지은지 얼마 안된 모습 해동 용궁사에는 다만 바닷가에 지어져서 절보다 바다풍경이 더 기억에 남는듯한 소회를 ....,3.0
"부산의관광명소로 꼽히는 한곳이구요. 자동차없이 가기엔 교통이불편합니다.
바다위에 있는절이라고 한번구경가보세요.",5.0
"주변 숨겨진 맛집 많고
마음 편안하게 만들어주고 전망좋고.
가는게 힘듬..
하지만 부산가면 꼭 한번은 가봐야할 곳",4.0
입구 부터 계속 돈 달라는둣.... 띠별로 상이 서있는데 아래엔 돈통이... 첫인상이 안좋더라구요.. 주변 경관에 비해서 시설은 별로 였어요,2.0
바다를 끼고 있는 절. 주차장에서 해동용궁사로 가는 길이 아름답고 바다의 풍경이 좋음. 바닷가에 있는 절이라 신기함.,4.0
"바다옆에 바로 붙어있는 절이에요!유명한 관광지라서 그런지,,항상 주차는 만차였네요; 하지만, 주차안내해주시는 분들이 계셔서 어렵지는 않아요, 올라가는 길에 여럿 먹을거리많이팔아서 그거 먹는것도 쏠쏠한 재미에요",4.0
"부산에 갈 때 다른 곳은 안가도 꼭 가는 곳입니다. 비오는 날 가도 좋았고 날 좋은 날 가도 언제나 좋습니다.다만 비오는 날은 돌계단이 미끄러워 조심해야 할 것 같습니다. 꽤 오래전 뚜벅이일땐 버스타고 비포장도로를 걷느라 여름에 더위먹을 정도로 힘들었던 곳이었는데 이젠 운전해서 차도 가져가고 도로정비도해서 편리합니다.
입장료는 없지만 주차비는 선불로 받습니다. 바다옆에 있는 절이라는 그 특별함이 사람의 마음을 사로잡는 곳입니다. 점점 관광객이 늘어가서 사람이 많고 절에 시주함이 너무 많은게 약간은^^; 시주함이 엄청납니다. 화장실은 더러우니 주차장 화장실이나 근처에 롯데아울렛이 생겼으니 그리로 가시는게 좋을것 같습니다. 입구에 호떡 부산어묵등 간식거리 파는 곳도 많아요. 절이지만 절이라는 분위기보다는 이젠 정말 관광지라는 색이 더 짙어졌어요. 그래도 아직까지는 다시 찾고 싶은 곳입니다.",4.0
